flowsheet_name,measure_name,freq,known,label
Vital Signs,Pain Frequency,2052475,1,0
Vital Signs,Language,2049391,1,0
Complex Assessment,Genitourinary Symptoms,2048705,1,0
ICU Vitals & Intake/Output,Urinary Tube Net Output (mL),2046726,1,0
Assessment,RUE Sensation,2045165,1,0
Assessment,Language,2043381,1,0
Daily Cares/Safety,Appetite,2042588,1,0
CRRT,(H) CRRT Actual Hourly Fluid Removal (mL),2039463,1,0
Assessment,Teeth and Gums,2033146,1,0
Ventilator Documentation,Trigger Sensitivity Flow (L/min),2031695,1,0
ICU Vital Signs,Dynamic Compliance (L/cm H2O),2023677,1,0
Phase I / Phase II,Level of Consciousness,2019690,1,0
Complex Assessment,Skin Location,2005255,1,0
Complex Assessment,R Foot Dorsiflexion,2001688,1,0
Complex Assessment,L Foot Dorsiflexion,1996772,1,0
ICU Vital Signs,Right Pronator Drift,1982977,1,0
ICU Vital Signs,Left Pronator Drift,1975691,1,0
Ventilator Documentation,"Vt (Set, mL)",1970458,1,0
Complex Assessment,R Foot Plantar Flexion,1967688,1,0
Complex Assessment,L Foot Plantar Flexion,1962132,1,0
Complex Assessment,Passing Flatus,1953841,1,0
ICU Vital Signs,Pain Score,1940648,1,0
Daily Cares/Safety,Skin Care,1936264,1,0
Complex Assessment,Behavior,1934762,1,0
Phase I / Phase II,Neuro (WDL),1934046,1,0
Labor,Pulse,1922740,1,0
CRRT,Treatment Type,1913152,1,0
Ventilator Documentation,Extra Trach Present,1912913,1,0
Daily Cares/Safety,RN Safety Check,1902103,1,0
Complex Assessment,Head and Face,1899508,1,0
Ventilator Documentation,Heater Temperature (set),1893780,1,0
ICU Vitals & Intake/Output,Pain Assessment,1887300,1,0
RT Treatment,SpO2,1883943,1,spo2
Assessment,Cough and Deep Breathe,1882618,1,0
Complex Assessment,RLE Motor Strength,1881578,1,0
Complex Assessment,LUE Motor Strength,1877545,1,0
Complex Assessment,LLE Motor Strength,1876656,1,0
Complex Assessment,RUE Motor Strength,1876468,1,0
Phase I / Phase II,Cardiac Rhythm,1872913,1,0
Complex Assessment,Language,1867160,1,0
Assessment,Pulses,1864825,1,0
Complex Assessment,RLE Motor Response,1861329,1,0
Complex Assessment,LUE Motor Response,1861287,1,0
Complex Assessment,LLE Motor Response,1860088,1,0
Complex Assessment,RUE Motor Response,1859879,1,0
Assessment,Urinary Incontinence,1852614,1,0
Vital Signs,O2 Del Method,1851996,1,0
ICU Vital Signs,RLE Motor Response,1849719,1,0
ICU Vital Signs,LLE Motor Response,1847664,1,0
ICU Vital Signs,LUE Motor Response,1847279,1,0
ICU Vital Signs,RUE Motor Response,1846052,1,0
CRRT,Warming Device,1844795,1,0
Vital Signs,Observation Interval ,1837038,1,0
Vital Signs,Observation Behavior,1836996,1,0
Vital Signs,Observation Location,1836991,1,0
Vital Signs,Actual Observation Time,1836989,1,0
Vital Signs,Observer Name,1836986,1,0
Daily Cares/Safety,Level 3 Equipment,1833617,1,0
Daily Cares/Safety,Wrap Belt,1823865,1,0
Lines Drain Airways and Wounds,Dressing Status,1819028,1,0
Assessment,Cardiac Regularity,1817124,1,0
Assessment,Wound Status,1815964,1,0
ICU Vital Signs,Repositioned,1812841,1,0
Custom Formula Data,Percent Excess Weight Loss,1810490,1,0
Phase I / Phase II,Respiratory (WDL),1801497,1,0
Lines/Drains/Airways,Site Assessment,1799792,1,0
Vitals/Pain,Pulse,1786315,1,hr
CRRT,Dialysate Fluid,1783412,1,0
Vital Signs,Facial Palsy,1771241,1,0
Phase I / Phase II,Pasero Opioid-Induced Sedation Scale (POSS),1771143,1,0
Complex Assessment,RLE Sensation,1766931,1,0
Complex Assessment,LUE Sensation,1759104,1,0
Restraint Summary,NB Restraint Status,1757255,1,0
PICU Vitals,Pulse,1756709,1,0
Complex Assessment,GI Symptoms,1754817,1,0
Phase I / Phase II,Cardiac (WDL),1752974,1,0
ICU Vital Signs,RLE Sensation,1750818,1,0
Assessment,Genitourinary Symptoms,1750174,1,0
ICU Vital Signs,LUE Sensation,1747844,1,0
Vital Signs,Pain Onset,1747240,1,0
OR Lines/Drains/Airways,Dressing Status,1747095,1,0
Vitals/Pain,SpO2,1744962,1,spo2
Encounter Vitals,Temp,1740717,1,temp
Phase I / Phase II,Gastrointestinal (WDL),1739694,1,0
PICU Vitals,Resp,1730205,1,0
Non-Violent Restraints,Restraints Monitored,1728709,1,0
Assessment,Dressing Status(Retired USE Dressing Status above),1724574,1,0
Complex Assessment,R Pupil Size (mm),1724375,1,0
PICU Vitals,SpO2,1724311,1,0
Daily Cares/Safety,Telemetry Box Number,1724227,1,0
Complex Assessment,L Pupil Size (mm),1722586,1,0
CRRT,Status,1716699,1,0
Restraints - Non-violent,Visual Check,1715615,1,0
Complex Assessment,Facial Palsy,1715107,1,0
Intake/Output,Stool Occurrence Amount,1714536,1,0
Complex Assessment,R Pupil Reaction,1711488,1,0
Complex Assessment,L Pupil Reaction,1709956,1,0
Restraints - Non-violent,Circulation,1703910,1,0
Encounter Vitals,BP Location,1703541,1,0
Complex Assessment,Mucous Membrane(s),1702251,1,0
Vital Signs,O2 Flow Rate (L/min),1701893,1,o2
Restraints - Non-violent,Skin Integrity,1700807,1,0
Restraints - Non-violent,Range of Motion,1699128,1,0
RT Treatment,O2 Del Method,1695992,1,0
Restraints - Non-violent,Fluids,1695206,1,0
Complex Assessment,Motor Function/Sensation Assessment,1692612,1,0
Daily Cares/Safety,Level 1 Equipment,1690848,1,0
Restraints - Non-violent,Elimination,1688054,1,0
IV Assessment,Lumen #3 Status,1687267,1,0
Restraints - Non-violent,Restraints Inspected (NV),1687055,1,0
Restraints - Non-violent,Food/Meal,1686637,1,0
Assessment,Bowel Incontinence,1681625,1,0
ICU Vital Signs,Positioning Frequency,1681250,1,0
Phase I / Phase II,Orientation ,1675113,1,0
Assessment,Cardiac Symptoms,1675071,1,0
Ventilator Documentation,Secured Location,1671822,1,0
Complex Assessment,Respiratory Interventions,1670057,1,0
Complex Assessment,Lips,1667925,1,0
Intake/Output,Stool Appearance,1663991,1,0
Encounter Vitals,SpO2,1663218,1,spo2
Devices Testing Template,Pump Mean Pressure,1662180,1,0
Assessment,Facial Palsy,1657464,1,0
Complex Assessment,Right Pronator Drift,1656231,1,0
RT Treatment,Pre-Tx Resp,1654535,1,0
Encounter Vitals,Patient Position,1652463,1,0
RT Treatment,Pre-Tx Pulse,1652361,1,0
Complex Assessment,Left Pronator Drift,1652120,1,0
Vitals/Pain,Resp,1650643,1,rr
Assessment,Head and Face,1649578,1,0
Assessment,Cough,1648408,1,0
Restraints - Non-violent,Respiratory (NV),1647924,1,0
Devices Testing Template,Pressure - Vacuum,1647770,1,0
ICU Vital Signs,Head of Bed Elevated ,1646468,1,0
Ventilator Documentation,Secured at (cm),1643411,1,0
Ventilator Documentation,Measured from,1642763,1,0
ED Quick Updates,Quick Updates - Free Text,1642462,1,0
Phase I / Phase II,Patient Activity,1638251,1,0
Ventilator Documentation,Heater Temperature (measured),1632333,1,0
Complex Assessment,Secretion Amount,1628754,1,0
Complex Assessment,Tongue,1625482,1,0
Complex Assessment,Pressure Ulcer Prevention Interventions,1613820,1,0
Phase I / Phase II,Site Assessment,1609216,1,0
Phase I / Phase II,Pulse Oximetry Type,1606948,1,0
Ventilator Documentation,Secured by,1606277,1,0
Complex Assessment,Suction Type,1604260,1,0
Intake/Output,Stool Color,1603987,1,0
Vitals/Pain,BP,1596743,1,bp
Ventilator Documentation,Head of Bed Elevated ,1593609,1,0
CRRT,Machine Type,1592157,1,0
Phase I / Phase II,Peripheral Vascular (WDL),1590372,1,0
RT Treatment,Pre-TX Br Sounds,1581374,1,0
Vital Signs,Vent Mode,1580746,1,0
Labor,SpO2,1578191,1,0
Complex Assessment,R Ear,1576787,1,0
Complex Assessment,L Ear,1573654,1,0
Assessment,Drainage Description,1573633,1,0
Complex Assessment,Urine Color,1573411,1,0
Custom Formula Data,Wt Change Since Previous Day in Grams,1569930,1,0
Assessment,Musculoskeletal Additional Assessments,1566508,1,0
Assessment,L Hand Grip,1565526,1,0
Assessment,R Ear,1564315,1,0
Assessment,R Hand Grip,1563596,1,0
Assessment,L Ear,1558683,1,0
ICU Vital Signs,Patient's Stated Pain Goal,1556069,1,0
ICU Vitals & Intake/Output,Intake Tube #1 (mL),1553482,1,0
Assessment,Interventions,1549532,1,0
Assessment,Margins,1546681,1,0
Phase I / Phase II,Musculoskeletal (WDL),1545529,1,0
Phase I / Phase II,Integumentary (WDL),1542518,1,0
Rx Score Calculations,CrCL/RRT(-1),1533288,1,0
Devices Testing Template,Pump RPM,1530657,1,0
Complex Assessment,RLE Edema,1529127,1,0
Devices Testing Template,Flow (L/min),1525852,1,0
Intake/Output,Securement Method,1525156,1,0
Pediatric Intake/Output - OLD,Volume (mL),1523915,1,0
Complex Assessment,LLE Edema,1523126,1,0
COVID-19 Screening Nav,"(RETIRED) In the last 10 days have you had any new or worsening cough, SOB, fever (>=100F), body aches, loss of taste or smell, diarrhea or vomiting, or sore throat?",1521984,1,0
Complex Assessment,Secretion Color,1519556,1,0
COVID-19 Screening Nav,(RETIRED) Have you had close contact with anyone with confirmed or suspected COVID-19 in the past 10 days?,1515347,1,0
COVID-19 Screening Nav,"(RETIRED) Do you live in or work in a congregate living facility (ex. assisted living/skilled nursing facility, jail, prison)?",1509721,1,0
Phase I / Phase II,Drainage Amount,1508942,1,0
ICU Vital Signs,Pasero Opioid-Induced Sedation Scale (POSS),1508828,1,0
ICU Vital Signs,Heels/Feet,1505452,1,0
Anesthesia Monitoring,Vent Mode,1504878,1,0
Assessment,RLE Motor Strength,1498166,1,0
Complex Assessment,R Breath Sounds,1496274,1,0
Complex Assessment,Nose,1495866,1,0
Daily Cares/Safety,Toileting: Assistance with,1495061,1,0
Devices Testing Template,Temperature - Venous,1494746,1,0
Assessment,LLE Motor Strength,1493412,1,0
Complex Assessment,Urine Appearance,1492347,1,0
Complex Assessment,Throat,1488946,1,0
Intake/Output,Med Intake Tube #1 (mL),1487222,1,0
Assessment,RLE Edema,1485954,1,0
Phase I / Phase II,HEENT (WDL),1483397,1,0
Complex Assessment,Neck,1481823,1,0
Peds Daily Cares/Safety,Activity,1481254,1,0
Complex Assessment,Secretion Consistency,1481133,1,0
Complex Assessment,Male Genitalia,1479877,1,0
Intake/Output,Continuous Rate (mL/hr),1479462,1,0
Hemodialysis Treatment,Pulse,1476891,1,0
Complex Assessment,L Breath Sounds,1473080,1,0
Assessment,LLE Edema,1472851,1,0
Phase I / Phase II,Genitourinary (WDL),1469156,1,0
Intake/Output,Percent Meal Eaten (%),1464761,1,0
Intake/Output,Unmeasured urine - estimated volume,1461657,1,0
OR Lines/Drains/Airways,Dressing Type,1459810,1,0
ICU Vital Signs,Arterial Line MAP (mmHg) 2,1452146,1,0
Intake/Output,Site Assessment,1452016,1,0
Complex Assessment,Urinary Catheter in Place,1450463,1,0
Rx Score Calculations,TdP Risk (Tisdale Score),1450443,1,0
Anesthesia Monitoring,ECG,1446234,1,0
Custom Formula Data,Glomerular Filtration Rate (GFR),1445511,1,0
Devices Testing Template,Temperature - Arterial,1442828,1,0
ICU Vital Signs,Arterial Line BP 2,1434369,1,bp
Complex Assessment,RLE Temperature/Moisture,1431934,1,0
Daily Cares/Safety,Bed/Chair Alarm Status,1429789,1,0
Complex Assessment,RLE Color,1428388,1,0
ICU Vital Signs,ICU Event,1428131,1,0
Assessment,LUE Motor Strength,1424482,1,0
Complex Assessment,Voice,1424374,1,0
ICU Vitals & Intake/Output,Arterial Line Location,1422765,1,0
Assessment,RUE Motor Strength,1422118,1,0
Assessment,RLE Sensation,1420587,1,0
Ventilator Documentation,I:E Ratio,1417768,1,0
Phase I / Phase II,Dressing,1417132,1,0
ICU Vitals & Intake/Output,Art Line Waveform,1412112,1,0
Phase I / Phase II,Speech,1410913,1,0
Assessment,R Foot Dorsiflexion,1409002,1,0
Complex Assessment,LLE Temperature/Moisture,1406559,1,0
Complex Assessment,RLE Capillary Refill,1405504,1,0
Complex Assessment,LLE Color,1403741,1,0
Assessment,L Foot Dorsiflexion,1401833,1,0
Peds Daily Cares/Safety,Repositioned,1400054,1,0
IV Assessment,Line Necessity Reviewed With (Retired use Line Necessity Reason Reviewed With Care Team,1399265,1,0
Devices Testing Template,Expired Desflurane,1392247,1,0
Lines/Drains/Airways,Dressing Status,1386400,1,0
Restraints - Non-violent,Soft Restraint L Wrist (NV),1384428,1,0
Complex Assessment,Suction Tolerance,1383610,1,0
Complex Assessment,LLE Capillary Refill,1383427,1,0
Lines Drain Airways and Wounds,Removal Date,1383095,1,0
CRRT,Filter Pressure (mmHg),1381295,1,0
Hemodialysis Treatment,BP,1380648,1,0
Restraints - Non-violent,Soft Restraint R Wrist (NV),1374541,1,0
Complex Assessment,Cough and Deep Breathe,1373715,1,0
Assessment,R Foot Plantar Flexion,1372212,1,0
Assessment,Telemetry Audible,1371823,1,0
Assessment,Urine Color,1369849,1,0
Assessment,L Foot Plantar Flexion,1366633,1,0
CRRT,Trans-Membrane Pressure (mmHg),1363022,1,0
Assessment,Telemetry Alarms Set,1362515,1,0
Complex Assessment,Facial Expression,1361327,1,0
Intake/Output - OLD,Intake Tube #1 (mL),1360973,1,0
CRRT,Delta P (mmHg),1359978,1,0
ICU Vital Signs,Range of Motion,1352580,1,0
Assessment,LUE Sensation,1350753,1,0
Assessment,RLE Motor Response,1340514,1,0
Assessment,LLE Motor Response,1340083,1,0
COVID-19 Screening Nav,Have you been exposed to or tested positive for COVID-19 within the last 10 days?,1338191,1,0
Phase I / Phase II,Peri-wound Assessment,1333180,1,0
Devices Testing Template,Inspired Desflurane,1328890,1,0
Adult NPPV/NIV,NPPV Status,1324731,1,0
Peds Daily Cares/Safety,Comfort,1321260,1,0
Complex Assessment,RUE Temperature/Moisture,1320448,1,0
Peds Daily Cares/Safety,Positioning Frequency,1320404,1,0
Complex Assessment,RUE Color,1319610,1,0
Complex Assessment,LUE Temperature/Moisture,1318103,1,0
Complex Assessment,LUE Color,1316968,1,0
Vital Signs,RLE Motor Strength,1313287,1,0
Assessment,LUE Motor Response,1311005,1,0
Vital Signs,RUE Motor Strength,1310751,1,0
Vital Signs,LLE Motor Strength,1310748,1,0
Complex Assessment,Cardiac Rhythm,1310174,1,0
Intake/Output - OLD,Urine Color,1309973,1,0
Assessment,R Breath Sounds,1309355,1,0
Vital Signs,LUE Motor Strength,1309123,1,0
Complex Assessment,RUE Capillary Refill,1308855,1,0
VAD,VAD Device,1306940,1,0
Complex Assessment,LUE Capillary Refill,1305780,1,0
Assessment,RUE Motor Response,1305083,1,0
Vital Signs,BIS SQI,1303844,1,0
Screenings,Advance Directive,1302960,1,0
Daily Cares/Safety,Percent Meal Eaten (%),1300696,1,0
Complex Assessment,Feature 1: Acute Onset or Fluctuating Course,1299025,1,0
ICU Vital Signs,Core (Body) Temp Source ,1298134,1,0
Labor,Mode,1291963,1,0
RT Charges,RT Therapist Assist (OLD),1291920,1,0
Hemodynamic Measurements,Heart Rate,1287110,1,hr
Lines Drain Airways and Wounds,Dressing Type,1281323,1,0
Lines Drain Airways and Wounds,Removal Time,1280609,1,0
Assessment,L Breath Sounds,1279329,1,0
ICU Vitals & Intake/Output,Richmond Agitation Sedation Scale (RASS),1279031,1,0
Assessment,Urine Appearance,1272245,1,0
Assessment,Respiratory Interventions,1271480,1,0
Complex Assessment,Urinary Incontinence,1270541,1,0
Peds Daily Cares/Safety,Head of Bed Elevated ,1261440,1,0
Complex Assessment,Urine Odor,1252402,1,0
Assessment,Motor Function/Sensation Assessment,1252306,1,0
Complex Assessment,Suprapubic Tenderness (Read Only),1250216,1,0
PICU Vitals,BP,1249840,1,0
Lines Drain Airways and Wounds,Placement Date,1248961,1,0
PICU Vitals,MAP (mmHg),1243772,1,0
RT Treatment,O2 Flow Rate (L/min),1236421,1,o2
Complex Assessment,Clubbing,1235961,1,0
ICU Vitals & Intake/Output,Output (mL),1232928,1,0
Intake/Output - OLD,Urine Appearance,1231811,1,0
Blood Administration,Pulse,1231164,1,0
Daily Cares/Safety,All Low Fall Interventions EXCEPT:,1224968,1,0
ICU Vital Signs,Pain Location,1222655,1,0
Hemodialysis Treatment,Resp,1221040,1,0
Phase I / Phase II,Closure,1212017,1,0
RT Treatment,Respiratory Effort,1210836,1,0
Complex Assessment,Suctioning Adverse Effects,1200183,1,0
Phase I / Phase II,Richmond Agitation Sedation Scale (RASS),1199071,1,0
Vital Signs,Right Pronator Drift,1198309,1,0
Assessment,Appearance/Hygiene,1197558,1,0
Vital Signs,Left Pronator Drift,1194756,1,0
Vital Signs,Response to Interventions,1194388,1,0
Assessment,Lips,1194172,1,0
ICU Vital Signs,Pain Type,1194119,1,0
IV Assessment,Lumen #3 Interventions,1192207,1,0
Intake/Output,Bladder Continence Status,1191780,1,0
Daily Cares/Safety,Reason for Communication,1188070,1,0
Complex Assessment,Overall CAM-ICU,1187498,1,0
Blood Administration,Resp,1187189,1,0
Assessment,Mucous Membrane(s),1186710,1,0
Ventilator Documentation,Insp Time (sec),1186130,1,0
Vitals/Pain,O2 Therapy,1182537,1,0
Ventilator Documentation,Peak Insp. Flow (set),1180422,1,0
Peds Daily Cares/Safety,Arm Bands On,1179690,1,0
Peds Daily Cares/Safety,Bed Wheels Locked,1176210,1,0
Devices Testing Template,PAP,1176121,1,0
Peds Daily Cares/Safety,Call Light Within Reach,1175939,1,0
Complex Assessment,Sputum Amount,1175666,1,0
Peds Daily Cares/Safety,Bed In Lowest Position,1175616,1,0
Vital Signs,Weight Method,1174838,1,0
Intake/Output,Dressing Status,1174692,1,0
Hemodialysis Treatment,MAP (mmHg),1173371,1,0
ICU Vital Signs,Pain Interventions,1171029,1,0
Vitals/Pain,Pain Assessment,1169890,1,0
Vitals/Pain,Heart Rate Source,1168658,1,0
Complex Assessment,RLE Sensation ,1168311,1,0
Assessment,RUQ Bowel Sounds,1166896,1,0
Peds Daily Cares/Safety,"Room Clear of Unused Equipment, Pathway Clear",1166758,1,0
Peds Daily Cares/Safety,Adequate Lighting,1166575,1,0
Complex Assessment,Does patient have tattoos?,1166398,1,0
Peds Daily Cares/Safety,Needed Objects within Reach,1161292,1,0
Peds Daily Cares/Safety,Non-skid Footwear,1159928,1,0
Blood Administration,SpO2,1159266,1,0
Assessment,LUQ Bowel Sounds,1158737,1,0
CRRT,Deaeration Chamber,1158138,1,0
Assessment,RLQ Bowel Sounds,1155948,1,0
Vital Signs,BIS EMG,1155390,1,0
Lines Drain Airways and Wounds,Placement Time,1155380,1,0
Assessment,Nose,1151182,1,0
Assessment,LLQ Bowel Sounds,1149120,1,0
ICU Vitals & Intake/Output,O2 Flow Rate (L/min),1147063,1,o2
Screenings,Have you ever been in or are you currently in a harmful physical or emotional relationship or is someone making you feel afraid or unsafe?,1145898,1,0
Complex Assessment,Respiratory Effort Characteristics,1145319,1,0
Vital Signs,Pasero Opioid-Induced Sedation Scale (POSS),1142729,1,0
RT Treatment,FiO2 (%),1131744,1,fio2
Phase I / Phase II,Behavior,1127410,1,0
Intake/Output,NG/OG/Gastric Tube Feeding Method,1121855,1,0
PICU Vitals,FiO2 (%),1121252,1,0
Vital Signs,BIS Monitor,1110296,1,0
Complex Assessment,RUQ Bowel Sounds,1109390,1,0
Intake/Output,Tube Feeding Name,1108003,1,0
Complex Assessment,LUQ Bowel Sounds,1106840,1,0
Complex Assessment,RLQ Bowel Sounds,1105560,1,0
Encounter Vitals,Resp,1104924,1,rr
Intake/Output,NG/OG tube status,1103598,1,0
Phase I / Phase II,O2 Del Method,1103543,1,0
Assessment,Tongue,1103073,1,0
Complex Assessment,Bowel Incontinence,1101695,1,0
Assessment,Urine Odor,1100075,1,0
Complex Assessment,LLQ Bowel Sounds,1100006,1,0
IV Assessment,Dressing Intervention,1097981,1,0
Complex Assessment,Musculoskeletal Additional Assessments,1095820,1,0
Vital Signs,BIS SEF,1094438,1,0
Complex Assessment,Gait Assessment,1093403,1,0
Vital Signs,RLE Motor Response,1091651,1,0
Vital Signs,LLE Motor Response,1089502,1,0
Vital Signs,R Pupil Reaction,1089137,1,0
Vital Signs,LUE Motor Response,1089107,1,0
Vital Signs,L Pupil Reaction,1088657,1,0
Data,BP,1088159,1,0
Vital Signs,RUE Motor Response,1087611,1,0
Intake/Output - OLD,Urine Odor,1086176,1,0
Complex Assessment,LUE Sensation ,1085064,1,0
Phase I / Phase II,Bedside Cardiac Audible,1083634,1,0
